year,month,account_id,total_transfer_in,total_transfer_out,saldo_mensal_conta
2020,10,1962866376218563328,9082.48,0.0,18194.2
2020,11,1962866376218563328,1187.22,778.16,18603.26
2020,12,1962866376218563328,5743.67,3825.6,20521.33
2020,1,1963390140223443456,18261.6,2998.11,15263.49
2020,2,1963390140223443456,11462.37,6575.51,20150.35
2020,3,1963390140223443456,7442.84,5718.68,21874.51
2020,4,1963390140223443456,12320.26,4135.65,30059.12
2020,5,1963390140223443456,10663.93,4048.78,36674.27
2020,6,1963390140223443456,14772.68,4151.89,47295.06
2020,7,1963390140223443456,10540.87,5429.05,52406.88
2020,8,1963390140223443456,12730.38,3753.92,61383.34
2020,9,1963390140223443456,9277.78,10438.92,60222.2
2020,10,1963390140223443456,12101.0,3010.08,69313.12
2020,11,1963390140223443456,11893.26,3915.39,77290.99
2020,12,1963390140223443456,12570.04,1425.57,88435.46
2020,1,1965703748658320640,6091.71,4860.37,1231.34
2020,2,1965703748658320640,5204.51,5356.62,1079.23
2020,3,1965703748658320640,6170.87,1527.58,5722.52
2020,4,1965703748658320640,5477.02,3397.69,7801.85
2020,5,1965703748658320640,612.89,5796.56,2618.18
2020,6,1965703748658320640,7203.09,1516.67,8304.6
2020,7,1965703748658320640,267.73,2402.58,6169.75
2020,8,1965703748658320640,5632.66,1895.93,9906.48
2020,9,1965703748658320640,5868.59,1614.15,14160.92
2020,10,1965703748658320640,5151.33,0.0,19312.25
2020,11,1965703748658320640,2219.48,813.21,20718.52
2020,12,1965703748658320640,4120.73,119.94,24719.31
2020,1,1966828716851758592,2724.8,1191.54,1533.26
2020,2,1966828716851758592,2936.3,4183.62,285.94
2020,3,1966828716851758592,1977.73,2959.98,-696.31
2020,4,1966828716851758592,1695.71,179.97,819.43
2020,5,1966828716851758592,3451.72,464.13,3807.02
2020,6,1966828716851758592,2586.4,982.22,5411.2
2020,7,1966828716851758592,3253.11,1901.9,6762.41
2020,8,1966828716851758592,1038.15,815.22,6985.34
2020,9,1966828716851758592,3934.77,1997.15,8922.96
2020,10,1966828716851758592,4240.63,0.0,13163.59
2020,11,1966828716851758592,1223.22,1381.56,13005.25
2020,12,1966828716851758592,812.68,3982.53,9835.4
2020,1,1968032634328699904,11477.43,5003.09,6474.34
2020,2,1968032634328699904,8037.2,1642.29,12869.25
2020,3,1968032634328699904,12357.76,2016.32,23210.69
2020,4,1968032634328699904,8502.94,5224.14,26489.49
2020,5,1968032634328699904,7987.19,4506.26,29970.42
2020,6,1968032634328699904,12983.74,6574.17,36379.99
2020,7,1968032634328699904,12438.88,2072.78,46746.09
2020,8,1968032634328699904,8732.03,1843.12,53635.0
2020,9,1968032634328699904,1825.5,2965.97,52494.53
2020,10,1968032634328699904,16322.42,5825.52,62991.43
2020,11,1968032634328699904,6091.52,2717.08,66365.87
2020,12,1968032634328699904,8918.73,8036.95,67247.65
2020,1,1970035038628212736,8044.66,2028.04,6016.62
2020,2,1970035038628212736,6580.02,4185.01,8411.63
2020,3,1970035038628212736,5660.09,2205.51,11866.21
2020,4,1970035038628212736,10528.82,2168.78,20226.25
2020,5,1970035038628212736,5279.38,1920.87,23584.76
2020,6,1970035038628212736,4485.82,3133.2,24937.38
2020,7,1970035038628212736,4627.95,1755.41,27809.92
2020,8,1970035038628212736,3444.7,4347.2,26907.42
2020,9,1970035038628212736,10475.47,2503.5,34879.39
2020,10,1970035038628212736,5567.28,2208.94,38237.73
2020,11,1970035038628212736,5748.79,0.0,43986.52
2020,12,1970035038628212736,8757.51,2988.61,49755.42
2020,1,1970348376780336896,7430.59,3199.68,4230.91
2020,2,1970348376780336896,5831.84,2233.33,7829.42
2020,3,1970348376780336896,6656.81,3958.07,10528.16
2020,4,1970348376780336896,6419.77,9253.63,7694.3
2020,5,1970348376780336896,3918.97,3860.29,7752.98
2020,6,1970348376780336896,13769.72,128.66,21394.04
2020,7,1970348376780336896,3600.26,3782.71,21211.59
2020,8,1970348376780336896,9438.65,0.0,30650.24
2020,9,1970348376780336896,13481.87,1460.43,42671.68
2020,10,1970348376780336896,13344.89,4864.21,51152.36
2020,11,1970348376780336896,11735.43,3773.87,59113.92
2020,12,1970348376780336896,8484.46,2299.77,65298.61
2020,1,1970786175970640128,7581.35,1123.12,6458.23
2020,2,1970786175970640128,4906.09,1862.92,9501.4
2020,3,1970786175970640128,5068.77,1162.59,13407.58
2020,4,1970786175970640128,4155.77,5378.01,12185.34
2020,5,1970786175970640128,7593.84,1880.14,17899.04
2020,6,1970786175970640128,5967.27,3062.42,20803.89
2020,7,1970786175970640128,3551.16,4065.98,20289.07
2020,8,1970786175970640128,3434.95,1614.39,22109.63
2020,9,1970786175970640128,3834.53,3120.89,22823.27
2020,10,1970786175970640128,7207.52,3097.95,26932.84
2020,11,1970786175970640128,2564.66,1430.77,28066.73
2020,12,1970786175970640128,4788.25,6148.32,26706.66
2020,1,1970950683768410368,1827.56,0.0,1827.56
2020,2,1970950683768410368,5036.69,1529.76,5334.49
2020,3,1970950683768410368,4251.11,1665.2,7920.4
2020,4,1970950683768410368,8070.82,3078.18,12913.04
2020,5,1970950683768410368,1912.99,7148.18,7677.85
2020,6,1970950683768410368,6104.98,4611.33,9171.5
2020,7,1970950683768410368,8093.45,1658.98,15605.97
2020,8,1970950683768410368,7062.74,3581.65,19087.06
2020,9,1970950683768410368,1268.76,2447.04,17908.78
2020,10,1970950683768410368,11301.68,1437.02,27773.44
2020,11,1970950683768410368,5432.55,4966.34,28239.65
2020,12,1970950683768410368,10523.92,1602.92,37160.65
2020,1,1971083224783560960,5410.81,1966.62,3444.19
2020,2,1971083224783560960,8181.09,958.96,10666.32
2020,3,1971083224783560960,0.0,1359.94,9306.38
2020,4,1971083224783560960,5025.29,1623.03,12708.64
2020,5,1971083224783560960,1301.76,3602.42,10407.98
2020,6,1971083224783560960,1549.69,0.0,11957.67
2020,7,1971083224783560960,6591.12,0.0,18548.79
2020,8,1971083224783560960,2672.9,0.0,21221.69
2020,9,1971083224783560960,7833.92,491.84,28563.77
2020,10,1971083224783560960,9191.02,1106.67,36648.12
2020,11,1971083224783560960,6574.51,3025.25,40197.38
2020,12,1971083224783560960,5998.34,4647.61,41548.11
2020,1,1971864494185264384,9442.93,1789.48,7653.45
2020,2,1971864494185264384,8064.64,1973.11,13744.98
2020,3,1971864494185264384,5462.63,4471.5,14736.11
2020,4,1971864494185264384,5876.95,5884.41,14728.65
2020,5,1971864494185264384,7276.07,1635.25,20369.47
2020,6,1971864494185264384,8903.03,0.0,29272.5
2020,7,1971864494185264384,9467.25,2685.26,36054.49
2020,8,1971864494185264384,4005.8,186.94,39873.35
2020,9,1971864494185264384,5422.19,2899.81,42395.73
2020,10,1971864494185264384,1837.17,2129.28,42103.62
2020,11,1971864494185264384,8102.4,847.82,49358.2
2020,12,1971864494185264384,8442.15,8274.53,49525.82
2020,1,1972098999610954752,522.52,0.0,522.52
2020,2,1972098999610954752,3062.17,1117.79,2466.9
2020,3,1972098999610954752,3725.67,0.0,6192.57
2020,4,1972098999610954752,2091.68,1826.66,6457.59
2020,5,1972098999610954752,606.71,1351.41,5712.89
2020,7,1972098999610954752,148.55,0.0,5861.44
2020,8,1972098999610954752,3337.38,399.72,8799.1
2020,10,1972098999610954752,706.84,515.09,8990.85
2020,11,1972098999610954752,1743.58,1942.99,8791.44
2020,12,1972098999610954752,2633.87,0.0,11425.31
2020,1,1972174676324008704,1029.0,0.0,1029.0
2020,2,1972174676324008704,284.45,1408.21,-94.76
2020,3,1972174676324008704,2915.78,0.0,2821.02
2020,4,1972174676324008704,1527.8,1274.08,3074.74
2020,5,1972174676324008704,4711.01,517.33,7268.42
2020,6,1972174676324008704,2934.85,602.66,9600.61
2020,8,1972174676324008704,4273.19,0.0,13873.8
2020,9,1972174676324008704,3437.29,0.0,17311.09
2020,10,1972174676324008704,753.67,2282.09,15782.67
2020,11,1972174676324008704,4362.55,1659.6,18485.62
2020,12,1972174676324008704,766.04,4.89,19246.77
2020,1,1973038939803593728,16085.24,1316.93,14768.31
2020,2,1973038939803593728,8247.1,6860.33,16155.08
2020,3,1973038939803593728,6234.85,2349.46,20040.47
2020,4,1973038939803593728,9189.91,6017.68,23212.7
2020,5,1973038939803593728,6609.26,4025.45,25796.51
2020,6,1973038939803593728,18472.96,4783.96,39485.51
2020,7,1973038939803593728,11577.99,2542.97,48520.53
2020,8,1973038939803593728,8367.16,2175.24,54712.45
2020,9,1973038939803593728,8981.66,2146.01,61548.1
2020,10,1973038939803593728,10959.76,3805.77,68702.09
2020,11,1973038939803593728,1500.41,4800.34,65402.16
2020,12,1973038939803593728,5210.82,2386.94,68226.04
2020,1,1974653533161164800,6461.14,2110.18,4350.96
2020,2,1974653533161164800,7431.19,2735.43,9046.72
2020,3,1974653533161164800,3973.8,830.01,12190.51
2020,4,1974653533161164800,6133.51,2400.09,15923.93
2020,5,1974653533161164800,2951.46,0.0,18875.39
2020,6,1974653533161164800,12631.54,4570.61,26936.32
2020,7,1974653533161164800,4984.24,2006.83,29913.73
2020,8,1974653533161164800,7527.14,0.0,37440.87
2020,9,1974653533161164800,5590.89,4636.45,38395.31
2020,10,1974653533161164800,9700.03,10221.15,37874.19
2020,11,1974653533161164800,3974.07,54.08,41794.18
2020,12,1974653533161164800,5725.09,249.64,47269.63
2020,1,1975152761239994880,13329.45,5792.17,7537.28
2020,2,1975152761239994880,15695.46,5106.57,18126.17
2020,3,1975152761239994880,13032.73,9924.84,21234.06
2020,4,1975152761239994880,3064.0,5428.7,18869.36
2020,5,1975152761239994880,8708.08,4355.54,23221.9
2020,6,1975152761239994880,12179.5,9018.82,26382.58
2020,7,1975152761239994880,17797.54,9366.55,34813.57
2020,8,1975152761239994880,9361.68,5821.49,38353.76
2020,9,1975152761239994880,16087.92,5633.53,48808.15
2020,10,1975152761239994880,11722.47,1794.55,58736.07
2020,11,1975152761239994880,4859.76,7244.32,56351.51
2020,12,1975152761239994880,12395.3,4023.35,64723.46
2020,1,1976998939355420416,7804.62,3807.27,3997.35
2020,2,1976998939355420416,11645.65,6884.03,8758.97
2020,3,1976998939355420416,9851.81,6814.16,11796.62
2020,4,1976998939355420416,19318.83,7127.73,23987.72
2020,5,1976998939355420416,11908.32,5493.45,30402.59
2020,6,1976998939355420416,14972.23,3157.61,42217.21
2020,7,1976998939355420416,16836.57,11051.13,48002.65
2020,8,1976998939355420416,12750.75,2425.64,58327.76
2020,9,1976998939355420416,14058.76,1753.64,70632.88
2020,10,1976998939355420416,15149.23,9220.61,76561.5
2020,11,1976998939355420416,12496.0,4983.28,84074.22
2020,12,1976998939355420416,6665.03,5945.84,84793.41
2020,1,1977686441703794944,5112.66,237.53,4875.13
2020,2,1977686441703794944,3594.2,310.51,8158.82
2020,3,1977686441703794944,1222.04,1992.19,7388.67
2020,4,1977686441703794944,1351.4,1618.85,7121.22
2020,5,1977686441703794944,3400.01,3670.57,6850.66
2020,6,1977686441703794944,5249.58,0.0,12100.24
2020,7,1977686441703794944,3579.53,0.0,15679.77
2020,8,1977686441703794944,4484.44,1474.18,18690.03
2020,9,1977686441703794944,3574.56,0.0,22264.59
2020,10,1977686441703794944,3440.96,2046.31,23659.24
2020,11,1977686441703794944,5395.49,1542.17,27512.56
2020,12,1977686441703794944,30.58,0.0,27543.14
2020,1,1978337862092634624,8695.54,4893.87,3801.67
2020,2,1978337862092634624,10397.47,3081.1,11118.04
2020,3,1978337862092634624,4706.96,4840.31,10984.69
2020,4,1978337862092634624,7825.28,1588.22,17221.75
2020,5,1978337862092634624,3284.86,1973.13,18533.48
2020,6,1978337862092634624,5846.07,2164.66,22214.89
2020,7,1978337862092634624,4111.91,5096.54,21230.26
2020,8,1978337862092634624,9827.31,5470.96,25586.61
2020,9,1978337862092634624,3159.38,3008.74,25737.25
2020,10,1978337862092634624,4233.29,3095.23,26875.31
2020,11,1978337862092634624,11982.61,6692.0,32165.92
2020,12,1978337862092634624,8442.27,0.0,40608.19
2020,1,1979350996851951104,7363.83,6894.36,469.47
2020,2,1979350996851951104,6043.98,5833.77,679.68
2020,3,1979350996851951104,7728.03,3348.22,5059.49
2020,4,1979350996851951104,12073.74,7586.98,9546.25
2020,5,1979350996851951104,9220.59,5593.92,13172.92
2020,6,1979350996851951104,16007.5,340.49,28839.93
2020,7,1979350996851951104,6677.6,1336.45,34181.08
2020,8,1979350996851951104,7289.26,2980.11,38490.23
2020,9,1979350996851951104,12667.5,7407.7,43750.03
2020,10,1979350996851951104,9766.72,1979.29,51537.46
2020,11,1979350996851951104,9517.86,841.68,60213.64
2020,12,1979350996851951104,5920.23,0.0,66133.87
2020,1,1979721106090676224,4895.05,2975.5,1919.55
2020,2,1979721106090676224,11637.8,5423.37,8133.98
2020,3,1979721106090676224,12953.46,74.93,21012.51
2020,4,1979721106090676224,9983.54,6379.71,24616.34
2020,5,1979721106090676224,7091.24,8779.54,22928.04
2020,6,1979721106090676224,5849.59,2917.18,25860.45
2020,7,1979721106090676224,8131.98,1722.34,32270.09
2020,8,1979721106090676224,6062.29,8091.39,30240.99
2020,9,1979721106090676224,11289.46,3043.65,38486.8
2020,10,1979721106090676224,5460.11,1372.86,42574.05
2020,11,1979721106090676224,5221.08,2951.67,44843.46
2020,12,1979721106090676224,8207.09,4767.01,48283.54
2020,1,1980384843500207104,15354.96,3733.98,11620.98
2020,2,1980384843500207104,6477.46,1241.05,16857.39
2020,3,1980384843500207104,8655.59,8826.96,16686.02
2020,4,1980384843500207104,12463.43,6831.22,22318.23
2020,5,1980384843500207104,6971.38,515.86,28773.75
2020,6,1980384843500207104,17166.19,5212.13,40727.81
2020,7,1980384843500207104,10672.79,3406.08,47994.52
2020,8,1980384843500207104,14125.44,3801.93,58318.03
2020,9,1980384843500207104,7536.92,2852.99,63001.96
2020,10,1980384843500207104,6490.1,4777.28,64714.78
2020,11,1980384843500207104,19240.95,4819.65,79136.08
2020,12,1980384843500207104,18156.61,3374.67,93918.02
2020,1,1980994025140507392,3705.9,942.14,2763.76
2020,2,1980994025140507392,9205.42,3291.29,8677.89
2020,3,1980994025140507392,4421.59,3504.96,9594.52
2020,4,1980994025140507392,7656.82,3626.94,13624.4
2020,5,1980994025140507392,10508.91,5233.86,18899.45
2020,6,1980994025140507392,3455.73,303.79,22051.39
2020,7,1980994025140507392,5289.63,1112.08,26228.94
2020,8,1980994025140507392,9754.16,5999.85,29983.25
2020,9,1980994025140507392,6205.56,0.0,36188.81
2020,10,1980994025140507392,4429.03,2275.92,38341.92
2020,11,1980994025140507392,1967.08,0.0,40309.0
2020,12,1980994025140507392,3999.58,2629.37,41679.21
2020,1,1981236333475589376,6336.32,3693.55,2642.77
2020,2,1981236333475589376,6544.96,3074.8,6112.93
2020,3,1981236333475589376,6896.81,2990.34,10019.4
2020,4,1981236333475589376,3663.67,1961.85,11721.22
2020,5,1981236333475589376,9295.99,743.75,20273.46
2020,6,1981236333475589376,4279.46,2792.37,21760.55
2020,7,1981236333475589376,1131.77,1753.09,21139.23
2020,8,1981236333475589376,8493.58,1855.32,27777.49
2020,9,1981236333475589376,8427.9,448.07,35757.32
2020,10,1981236333475589376,11270.04,1835.96,45191.4
2020,11,1981236333475589376,4355.8,4216.66,45330.54
2020,12,1981236333475589376,8277.43,5193.03,48414.94
2020,1,1982086481887107072,1756.31,1962.13,-205.82
2020,2,1982086481887107072,80.16,1237.09,-1362.75
2020,4,1982086481887107072,1268.31,1849.74,-1944.18
2020,5,1982086481887107072,2967.95,0.0,1023.77
2020,6,1982086481887107072,3353.98,1895.73,2482.02
2020,7,1982086481887107072,3141.82,1545.1,4078.74
2020,8,1982086481887107072,3601.57,1560.5,6119.81
2020,9,1982086481887107072,0.0,1785.35,4334.46
2020,10,1982086481887107072,3428.22,0.0,7762.68
2020,11,1982086481887107072,1355.87,0.0,9118.55
2020,12,1982086481887107072,5198.52,0.0,14317.07
2020,1,1983360480886524160,1599.08,740.45,858.63
2020,2,1983360480886524160,5133.37,475.05,5516.95
2020,3,1983360480886524160,3550.28,0.0,9067.23
2020,4,1983360480886524160,3284.22,1770.38,10581.07
2020,5,1983360480886524160,2362.82,0.0,12943.89
2020,6,1983360480886524160,3654.0,0.0,16597.89
2020,7,1983360480886524160,6294.43,2049.39,20842.93
2020,8,1983360480886524160,3120.36,0.0,23963.29
2020,9,1983360480886524160,1055.86,1608.52,23410.63
2020,10,1983360480886524160,3236.44,4997.9,21649.17
2020,11,1983360480886524160,4387.59,3043.75,22993.01
2020,12,1983360480886524160,3268.83,0.0,26261.84
2020,1,1986331540297605888,11826.3,3340.63,8485.67
2020,2,1986331540297605888,15468.12,6711.45,17242.34
2020,3,1986331540297605888,10986.43,4921.82,23306.95
2020,4,1986331540297605888,10947.44,7433.38,26821.01
2020,5,1986331540297605888,9525.94,7408.4,28938.55
2020,6,1986331540297605888,16757.16,4413.56,41282.15
2020,7,1986331540297605888,6874.64,7804.23,40352.56
2020,8,1986331540297605888,7956.02,1406.19,46902.39
2020,9,1986331540297605888,4875.78,6906.84,44871.33
2020,10,1986331540297605888,13404.13,1158.6,57116.86
2020,11,1986331540297605888,7532.59,3371.02,61278.43
2020,12,1986331540297605888,14181.94,7736.19,67724.18
2020,1,1986651893564593408,4529.61,0.0,4529.61
2020,2,1986651893564593408,3048.76,5763.97,1814.4
2020,3,1986651893564593408,2384.84,328.87,3870.37
2020,4,1986651893564593408,1479.92,3922.62,1427.67
2020,5,1986651893564593408,10119.12,1161.18,10385.61
2020,6,1986651893564593408,6939.8,3052.54,14272.87
2020,7,1986651893564593408,2037.72,4295.03,12015.56
2020,8,1986651893564593408,1571.95,2435.16,11152.35
2020,9,1986651893564593408,7430.24,2001.21,16581.38
2020,10,1986651893564593408,3582.4,2641.2,17522.58
2020,11,1986651893564593408,7297.06,2179.12,22640.52
2020,12,1986651893564593408,11089.59,3567.77,30162.34
2020,1,1988608984057301760,12021.19,4227.86,7793.33
2020,2,1988608984057301760,7896.39,187.7,15502.02
2020,3,1988608984057301760,7960.22,1495.45,21966.79
2020,4,1988608984057301760,23520.05,2232.33,43254.51
2020,5,1988608984057301760,7848.72,8997.46,42105.77
2020,6,1988608984057301760,8583.32,2576.21,48112.88
2020,7,1988608984057301760,12690.4,137.35,60665.93
2020,8,1988608984057301760,11771.24,8658.51,63778.66
2020,9,1988608984057301760,7492.37,3898.89,67372.14
2020,10,1988608984057301760,7728.8,8534.8,66566.14
2020,11,1988608984057301760,9490.63,3924.13,72132.64
2020,12,1988608984057301760,10961.69,2431.75,80662.58
2020,1,1990133945131627264,10449.84,6441.15,4008.69
2020,2,1990133945131627264,13903.05,1894.31,16017.43
2020,3,1990133945131627264,13421.52,4760.13,24678.82
2020,4,1990133945131627264,16882.37,1177.05,40384.14
2020,5,1990133945131627264,6721.36,3322.98,43782.52
2020,6,1990133945131627264,12066.55,4986.99,50862.08
2020,7,1990133945131627264,7061.53,2709.14,55214.47
2020,8,1990133945131627264,20200.9,7917.83,67497.54
2020,9,1990133945131627264,8206.65,3242.54,72461.65
2020,10,1990133945131627264,16086.93,2439.51,86109.07
2020,11,1990133945131627264,4952.17,500.99,90560.25
2020,12,1990133945131627264,12958.3,7823.46,95695.09
2020,1,1990689918549718784,8665.15,4363.87,4301.28
2020,2,1990689918549718784,7237.0,6957.84,4580.44
2020,3,1990689918549718784,8946.72,3736.22,9790.94
2020,4,1990689918549718784,17440.23,1811.4,25419.77
2020,5,1990689918549718784,6818.62,6243.04,25995.35
2020,6,1990689918549718784,9797.35,2429.17,33363.53
2020,7,1990689918549718784,11358.07,5651.85,39069.75
2020,8,1990689918549718784,11689.19,10504.86,40254.08
2020,9,1990689918549718784,9718.21,3712.91,46259.38
2020,10,1990689918549718784,11037.12,3631.19,53665.31
2020,11,1990689918549718784,8795.71,6946.1,55514.92
2020,12,1990689918549718784,9646.46,4414.1,60747.28
2020,1,1992245343355878656,6557.57,472.59,6084.98
2020,2,1992245343355878656,2050.49,0.0,8135.47
2020,3,1992245343355878656,8588.75,3842.63,12881.59
2020,4,1992245343355878656,3180.89,2926.31,13136.17
2020,5,1992245343355878656,5046.45,928.02,17254.6
2020,6,1992245343355878656,5468.88,920.86,21802.62
2020,7,1992245343355878656,4056.72,740.94,25118.4
2020,8,1992245343355878656,5784.53,151.34,30751.59
2020,9,1992245343355878656,4560.77,6421.5,28890.86
2020,10,1992245343355878656,874.49,2374.98,27390.37
2020,11,1992245343355878656,3699.65,2499.3,28590.72
2020,12,1992245343355878656,1287.04,1722.95,28154.81
2020,1,1993121649042496256,5233.48,1104.28,4129.2
2020,2,1993121649042496256,6028.52,991.98,9165.74
2020,3,1993121649042496256,5618.76,6228.94,8555.56
2020,4,1993121649042496256,1242.89,2956.32,6842.13
2020,5,1993121649042496256,3008.4,217.12,9633.41
2020,6,1993121649042496256,1849.75,5454.66,6028.5
2020,7,1993121649042496256,7804.86,2245.4,11587.96
2020,8,1993121649042496256,5879.15,0.0,17467.11
2020,9,1993121649042496256,5881.66,1987.96,21360.81
2020,10,1993121649042496256,8861.05,1977.89,28243.97
2020,11,1993121649042496256,2585.45,0.0,30829.42
2020,12,1993121649042496256,6664.97,6636.66,30857.73
2020,1,1993197298645171712,0.0,777.39,-777.39
2020,2,1993197298645171712,1280.19,1576.93,-1074.13
2020,3,1993197298645171712,1309.18,0.0,235.05
2020,4,1993197298645171712,1404.36,0.0,1639.41
2020,6,1993197298645171712,322.94,0.0,1962.35
2020,7,1993197298645171712,2474.44,1550.25,2886.54
2020,9,1993197298645171712,1834.41,0.0,4720.95
2020,10,1993197298645171712,0.0,1296.74,3424.21
2020,11,1993197298645171712,1138.21,526.5,4035.92
2020,12,1993197298645171712,1808.47,0.0,5844.39
2020,1,1993357811699194624,16871.92,2037.79,14834.13
2020,2,1993357811699194624,10201.71,1370.1,23665.74
2020,3,1993357811699194624,6051.38,2590.97,27126.15
2020,4,1993357811699194624,13436.0,3402.73,37159.42
2020,5,1993357811699194624,11271.41,1676.85,46753.98
2020,6,1993357811699194624,4294.18,2971.38,48076.78
2020,7,1993357811699194624,14961.35,2845.68,60192.45
2020,8,1993357811699194624,8986.86,5221.71,63957.6
2020,9,1993357811699194624,8932.77,3060.97,69829.4
2020,10,1993357811699194624,4321.49,3498.9,70651.99
2020,11,1993357811699194624,3222.94,4305.57,69569.36
2020,12,1993357811699194624,12450.62,4869.2,77150.78
2020,1,1994284079181281280,11581.18,3482.04,8099.14
2020,2,1994284079181281280,5828.27,4534.11,9393.3
2020,3,1994284079181281280,12104.24,4308.22,17189.32
2020,4,1994284079181281280,9591.83,3305.19,23475.96
2020,5,1994284079181281280,7102.28,1668.01,28910.23
2020,6,1994284079181281280,4077.66,8127.17,24860.72
2020,7,1994284079181281280,10370.94,3733.35,31498.31
2020,8,1994284079181281280,7890.28,6080.41,33308.18
2020,9,1994284079181281280,10498.86,12156.74,31650.3
2020,10,1994284079181281280,4304.28,5191.22,30763.36
2020,11,1994284079181281280,10041.78,5694.64,35110.5
2020,12,1994284079181281280,12490.73,5784.75,41816.48
2020,1,1995454620521643776,8693.0,3905.77,4787.23
2020,2,1995454620521643776,11180.87,4715.22,11252.88
2020,3,1995454620521643776,6540.2,1349.13,16443.95
2020,4,1995454620521643776,3022.66,2341.15,17125.46
2020,5,1995454620521643776,7980.96,963.41,24143.01
2020,6,1995454620521643776,11055.15,5588.47,29609.69
2020,7,1995454620521643776,8507.42,7868.04,30249.07
2020,8,1995454620521643776,4100.09,454.35,33894.81
2020,9,1995454620521643776,8503.4,3871.0,38527.21
2020,10,1995454620521643776,5622.31,1804.77,42344.75
2020,11,1995454620521643776,7114.63,2358.95,47100.43
2020,12,1995454620521643776,9007.79,4487.2,51621.02
2020,1,1995582390320012032,9644.79,3309.31,6335.48
2020,2,1995582390320012032,2685.25,4163.76,4856.97
2020,3,1995582390320012032,5749.93,5515.43,5091.47
2020,4,1995582390320012032,10473.29,0.0,15564.76
2020,5,1995582390320012032,3670.6,3631.45,15603.91
2020,6,1995582390320012032,2282.36,3543.03,14343.24
2020,7,1995582390320012032,6837.83,1679.78,19501.29
2020,8,1995582390320012032,5331.97,5673.17,19160.09
2020,9,1995582390320012032,7341.13,312.9,26188.32
2020,10,1995582390320012032,7171.94,4266.57,29093.69
2020,11,1995582390320012032,5085.6,8624.18,25555.11
2020,12,1995582390320012032,4665.78,1480.83,28740.06
2020,1,1996202416907950336,2958.6,3196.26,-237.66
2020,2,1996202416907950336,6978.39,1477.97,5262.76
2020,3,1996202416907950336,1169.27,556.78,5875.25
2020,4,1996202416907950336,1644.35,1399.12,6120.48
2020,5,1996202416907950336,5640.96,3627.56,8133.88
2020,6,1996202416907950336,5967.32,2686.52,11414.68
2020,7,1996202416907950336,4081.06,0.0,15495.74
2020,8,1996202416907950336,1679.4,0.0,17175.14
2020,9,1996202416907950336,286.98,823.56,16638.56
2020,10,1996202416907950336,3305.87,3471.85,16472.58
2020,11,1996202416907950336,3616.35,2000.09,18088.84
2020,12,1996202416907950336,1218.54,1559.45,17747.93
2020,1,1996568371350482432,7378.67,4793.56,2585.11
2020,2,1996568371350482432,2587.73,1620.02,3552.82
2020,3,1996568371350482432,3911.12,5686.38,1777.56
2020,4,1996568371350482432,13682.93,6588.52,8871.97
2020,5,1996568371350482432,4997.68,4106.02,9763.63
2020,6,1996568371350482432,7333.43,1206.38,15890.68
2020,7,1996568371350482432,10234.48,0.0,26125.16
2020,8,1996568371350482432,7751.45,4567.8,29308.81
2020,9,1996568371350482432,3328.58,2003.23,30634.16
2020,10,1996568371350482432,7043.91,3031.61,34646.46
2020,11,1996568371350482432,10098.26,6944.44,37800.28
2020,12,1996568371350482432,3495.64,2574.82,38721.1
2020,1,1997850310024791296,7857.08,5352.06,2505.02
2020,2,1997850310024791296,10977.03,8361.34,5120.71
2020,3,1997850310024791296,4008.55,4727.74,4401.52
2020,4,1997850310024791296,7059.19,2913.27,8547.44
2020,5,1997850310024791296,9997.72,5193.71,13351.45
2020,6,1997850310024791296,4850.71,2289.47,15912.69
2020,7,1997850310024791296,4966.25,1470.79,19408.15
2020,8,1997850310024791296,9179.94,5679.0,22909.09
2020,9,1997850310024791296,6098.42,371.95,28635.56
2020,10,1997850310024791296,11670.41,1761.34,38544.63
2020,11,1997850310024791296,10175.58,6137.27,42582.94
2020,12,1997850310024791296,9502.15,1472.17,50612.92
2020,1,1998857806294810624,1964.94,1470.13,494.81
2020,2,1998857806294810624,3654.28,2566.6,1582.49
2020,3,1998857806294810624,1254.07,222.56,2614.0
2020,4,1998857806294810624,8733.08,1423.43,9923.65
2020,5,1998857806294810624,1066.89,0.0,10990.54
2020,6,1998857806294810624,107.73,2639.93,8458.34
2020,7,1998857806294810624,1931.75,1021.09,9369.0
2020,8,1998857806294810624,2922.92,1508.39,10783.53
2020,9,1998857806294810624,4041.02,259.65,14564.9
2020,10,1998857806294810624,6426.21,2290.19,18700.92
2020,11,1998857806294810624,2152.35,1898.33,18954.94
2020,12,1998857806294810624,4952.77,2925.02,20982.69
2020,1,2000480890093845248,9817.62,1828.42,7989.2
2020,2,2000480890093845248,8426.55,9362.95,7052.8
2020,3,2000480890093845248,11432.16,3746.72,14738.24
2020,4,2000480890093845248,11021.1,2766.04,22993.3
2020,5,2000480890093845248,10793.77,8730.08,25056.99
2020,6,2000480890093845248,9415.34,6826.98,27645.35
2020,7,2000480890093845248,6639.53,5848.06,28436.82
2020,8,2000480890093845248,8015.06,3689.22,32762.66
2020,9,2000480890093845248,10366.32,3274.87,39854.11
2020,10,2000480890093845248,8034.01,5467.99,42420.13
2020,11,2000480890093845248,16709.77,2852.21,56277.69
2020,12,2000480890093845248,12297.53,1502.49,67072.73
2020,1,2000505968189263616,11337.48,762.43,10575.05
2020,2,2000505968189263616,3819.89,1104.0,13290.94
